text,replyToSN,screenName,retweetCount,isRetweet
RT @DanRDimicco: 3..been in business 4 a number of years with the #Chinesecommunist government &amp; high level #Chinesecommunists. If we're st…,,RunHideAvoid,1,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,seafree,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,mamashado,3881,TRUE
RT @htTweets: #USElections2020 | At least three people connected to #JoeBiden’s presidential campaign have tested positive for the #coronav…,,linlanee_luli,2,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Dovebyrd,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,QuestBuggie,3881,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,Flipper_Cat,3232,TRUE
RT @PaulMaxit: #USElections2020 Les journalistes de la terre entière devraient relater l'étendue des actes mafieux de #JoeBiden. N'est-ce-p…,,HERVEFAV,23,TRUE
"Dear #Reporters
either u r COMPLETELY incompetent or u r helping to cover up the biggest #PoliticalCorruption
story… https://t.co/qenLaHLW0j",,terrihammer2728,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Werdnat,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,kuu808,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,ScottSi51813161,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,RWestChicago,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Danabaptiste4,3881,TRUE
"RT @OrbanTheBest: #JoeBiden #HunterBidenEmails 
Isaac laat ook doorschemeren dat de FBI de inhoud van de laptop verbergt als een politieke…",,KScheringa,5,TRUE
"RT @brennasmile: A reminder: #JoeBiden is not a saint, savior, or beloved children's TV host. He is a politician. He's not committed to tea…",,GreenNewDeal_EU,2,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,LauraFrankJ,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,kizz4me,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,mcbradoc,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,grundy_hilary,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,TSKeets,4911,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,AlmiraDemetz,4911,TRUE
"RT @wirelesshogan: At the #AbcTownHall, #JoeBiden was asked about #GreenEnergy by a woman from Pennsylvania who prefaced her question with…",,JohnfromBton,40,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,AriannRavenswo1,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,jv_uk2011,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,TrishKnapp88,3881,TRUE
RT @WilkowMajority: If #Twitter won't let you post the link....Save this image and then post it. #HunterBidenEmails #HunterBiden #JoeBiden…,,Rao38699463,714,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,rubyrose_99,4911,TRUE
#USElections2020 | At least three people connected to #JoeBiden’s presidential campaign have tested positive for th… https://t.co/rEEwfcbcrQ,,Manu2_k,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,sharonmwinner,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,NVFlo2day,3881,TRUE
RT @IRELAND_IREL4ND: YOUR COUNTRY. YOUR HERITAGE. YOUR CHOICE https://t.co/dW8H3uDvKP Designed over here for you guys over there. #POTUS #B…,,IRELAND_IREL4ND,1,TRUE
"RT @BetteMidler: A great, coherent, actually #hopefulTownHall thanks to #JOEBIDEN.   It was such a thrill to hear intelligent questions ans…",,Circe4,945,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,liljewil51,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,silronrayslabs,3881,TRUE
RT @musicrocksit452: Mismanagement by Trump is causing an economic catastrophe. #JoeBiden already helped deliver more than 6 years of job g…,,p3R1n01D,128,TRUE
"RT @sjs856: Lift Every Voice: Why Black People Should Vote For Joe Biden and Kamala Harris

@SymoneDSanders 

#DrewComments #BidenHarris202…",,PrEPSQUADDC,645,TRUE
"My Message to Prospective #JoeBiden Voters (THE SAAD TRUTH_1153):

https://t.co/8KpAGSGcyq [VIDEO] via @GadSaad",,directorCSS,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,KitaCat27,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Simidano,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,TeacupSeahorse,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,sharonmwinner,4911,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,kfrerichs95,4911,TRUE
#JoeBiden keeps kicking T's 45's butt- day after day after day..,,AndyS_Research,0,FALSE
RT @htTweets: #USElections2020 | At least three people connected to #JoeBiden’s presidential campaign have tested positive for the #coronav…,,Sandeepkhaitan,2,TRUE
"RT @BetteMidler: A great, coherent, actually #hopefulTownHall thanks to #JOEBIDEN.   It was such a thrill to hear intelligent questions ans…",,Who_R_U82,945,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,KrazyKaniac,3881,TRUE
RT @WilkowMajority: If #Twitter won't let you post the link....Save this image and then post it. #HunterBidenEmails #HunterBiden #JoeBiden…,,pulliamore,714,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,petespringfield,3881,TRUE
#USElections2020 | At least three people connected to #JoeBiden’s presidential campaign have tested positive for th… https://t.co/LSnz68rC9n,,htTweets,2,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,winetast3r,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,Tony_Porras2050,4911,TRUE
RT @petersingh206: #JoeBiden is a liar pass it on please 👍,,jon_british,32,TRUE
"RT @JordanSekulow: In email from #Burisma exec to #HunterBiden - “Dear Hunter, thank you for inviting me to DC and giving an opportunity to…",,Herman_HudsonJr,1586,TRUE
"RT @BetteMidler: A great, coherent, actually #hopefulTownHall thanks to #JOEBIDEN.   It was such a thrill to hear intelligent questions ans…",,Rki009,945,TRUE
#JoeBiden is all about EQUALITY. #DonaldTrump is all about  DIVISION. #JoeBiden is all about OPPORTUNITY.… https://t.co/JWUN6qq3Hk,,derekjames150,3,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,jaseyjase73,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,OnceandfutureQF,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,AbdallaIthar,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,pattyannz,3881,TRUE
"RT @Thinknotfearnot: @mercedesschlapp @JoeBiden @ABCPolitics First of all, it's ""Rogers."" I know Republicans aren't known for their great i…",,Jennife58996304,1,TRUE
"🇺🇸 Débat #Trump - #Biden | deux interviews, deux ambiances, mais un sujet: le Covid-19  
➡ https://t.co/uM9GKzAiPV… https://t.co/TaRb7MFuqt",,lecho,1,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,daybrk3,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,shadowspirit44,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,Deemahn2,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,uncharismatick,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,LynneRevis,4911,TRUE
"RT @BetteMidler: A great, coherent, actually #hopefulTownHall thanks to #JOEBIDEN.   It was such a thrill to hear intelligent questions ans…",,joette17351027,945,TRUE
@AbsolutKall @MuscleflexVideo @PReed94 @MrMichaelBurkes But yet @JoeBiden campaign can't address #Burisma and… https://t.co/jWpi778R4B,AbsolutKall,dalen72,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,tay30lormel,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,looann12,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,PatriciaCLee,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,jennyis50,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,CbmwbBurke,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Evvia_Sunsets,3881,TRUE
@davenewworld_2 @tomhanks on SNL cold open as #fredrogers chatting it up with #JoeBiden,davenewworld_2,factyouverymuch,0,FALSE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,susandianehouc5,4911,TRUE
"#JoeBiden, durante #TownHallABC, ha sostenuto che una bambina di 8 anni sia in grado di decidere sul fatto di esser… https://t.co/DVyWc0AZsc",,F_Rossi_,4,FALSE
"RT @brennasmile: A reminder: #JoeBiden is not a saint, savior, or beloved children's TV host. He is a politician. He's not committed to tea…",,Gnrl_Strike_Bot,2,TRUE
"RT @shariatPR: He really, truly is a class act, and that's why #JoeBiden will be our next #POTUS",,Samanth54640744,1,TRUE
"Why does Trump look brown? Isn't he white? Or is it Covid and the cocktail of drugs he took? 
#America… https://t.co/dWkQw3OgPI",,NW13543591,0,FALSE
"RT @John_Kass: #JoeBiden &amp; the Democrats had this impeachment thing that was bleepin' golden, but #HunterBiden messed it up. My latest colu…",,WhigsnTwigs,65,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,AspartameRay,3881,TRUE
"RT @ALuisMoro: Did You Vote?

#VoteEarly 
#votenow
#JoeBiden
#KamalaHarris
#BidenHarris2020 
#planetgeneration https://t.co/VIQui35T6q",,Samanth54640744,1,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,abram042004,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,MLCzone,3881,TRUE
@DoYouEvenLif Even Trumps empty Adderall bottles have endorsed #JoeBiden,DoYouEvenLif,GiadaRenbrussa,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,vasakiz,3881,TRUE
"RT @CalScherm: In today’s America #trans people are murdered, violated, abused, belittled, doubted, cast aside, and treated less than as fu…",,Samanth54640744,1,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,RosiniToni,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,cantore89,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,JnXgram,4911,TRUE
"Let #JoeBiden also be clear about this. If you tax corporate companies, you will lose them. They will leave. You wo… https://t.co/whEghGMBcC",,TracyDe34824192,2,FALSE
RT @LiuXininBeijing: #JoeBiden and #KamalaHarris both flew with people who tested #COVID19 positive. Hope all infected do well. BTW is it g…,,fchaumac_chau,9,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,RogueOpsMobile,3881,TRUE
"RT @SilverAdie: 🙏🏻

Please! 

Save lives by voting for #JoeBiden

#Trump couldn’t even keep himself or his own family safe

from #COVID__19…",,Samanth54640744,4,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,JosephPrinci,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,KrazyKimmay14,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,HildyJohnson3,3881,TRUE
RT @BernardineEvari: So this week I was awarded the Gold Medal of Honorary Patronage by the Philosophical Society (est 1683 &amp; the world's o…,,WomanSayss,15,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,JoElizabethReid,3881,TRUE
President Trump and #JoeBiden Offer Study in Contrasts in Dueling Town Halls https://t.co/mrO9q1eMSv via @variety,,zafarwestern,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,tertiarysqueeze,3881,TRUE
"@realDonaldTrump

#Trump joined us in the #BoycottTurkey The Popular Campaign to Boycott Turkish Products.
#Erdogan… https://t.co/BEz9xHIxOX",realDonaldTrump,DireAlWatan,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,WhiteHatPiper,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,72seconds,3881,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,GeorgSchwarzer,3232,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Fubarahh,3881,TRUE
"A reminder: #JoeBiden is not a saint, savior, or beloved children's TV host. He is a politician. He's not committed… https://t.co/3BQpodWyub",,brennasmile,2,FALSE
"RT @BetteMidler: A great, coherent, actually #hopefulTownHall thanks to #JOEBIDEN.   It was such a thrill to hear intelligent questions ans…",,i_luv_me247,945,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,iPicNews,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Johnheckel2,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Ridim_Luv,3881,TRUE
"RT @Danilo_Sant65: Il favorito #JoeBiden #sleep mentre parla a una folla di auto 
@realDonaldTrump https://t.co/X8p2emUMxm",,Antonio73737373,14,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,JackSpa69022811,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,glrcoach,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,drivingmespare,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,CoolBlueAura1,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,rodwilliams8,3881,TRUE
"RT @sjs856: Lift Every Voice: Why Black People Should Vote For Joe Biden and Kamala Harris

@SymoneDSanders 

#DrewComments #BidenHarris202…",,micQuestion,645,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Hectoramezcua12,3881,TRUE
"RT @John_Kass: #JoeBiden &amp; the Democrats had this impeachment thing that was bleepin' golden, but #HunterBiden messed it up. My latest colu…",,AHMalcolm,65,TRUE
"RT @Danilo_Sant65: Il favorito #JoeBiden #sleep mentre parla a una folla di auto 
@realDonaldTrump https://t.co/X8p2emUMxm",,Zampaglion,14,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Christi92965066,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,poodlepower,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,KakLeigh,3881,TRUE
"RT @marczak_rob: As usual, the NY Post front cover says it all—
#SmokingGun #email reveals how #HunterBiden introduced #Ukrainian businessm…",,hcasnerjr60,388,TRUE
RT @IslamRizza: @icecube meeting with both sides. 🔵🔴 - Tired of celebrities doing it? GOOD! Maybe we're ready for the REAL MEETING! Demand…,,panamaniangem,82,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,craig53127128,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Eamonwright2,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Bridanne,3881,TRUE
"Rudy Giuliani Is My Father. Please, Everyone, Vote for #JoeBiden  #KamalaHarris 

I may not be able to change my fa… https://t.co/CugjOeZ76p",,ionel_prodan,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,LarsJohanL,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,GaryNordstrom4,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,DianeTierney4,3881,TRUE
Başkan adayı Biden'den şaşırtan uyuşturucu açıklaması https://t.co/d0BXjr1iqN @JoeBiden #abd #baskan #aday #joebiden #uyuşturucu #CANLIYAYIN,,mygazete,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Miss_Kiva,3881,TRUE
RT @OzbatRisa: @thehill #JoeBiden has repeatedly defended his crime bill just straight up gaslighting https://t.co/GBxBxZBmCI,,CarolineSUSPEN,0,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,sara535,3881,TRUE
"RT @Yur_BEST_friend: @mjfree @SunnyDays024 That he DID, sir.  That he did!! #JoeBiden #handsdown @mjfree",,detroit_rachel,1,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,robertswindle73,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,LadyCecilyNevil,3881,TRUE
"RT @OliveTreeMin: 8 tenets of the New World Order revealed – and every one of them is on the ballot Nov. 3 – Leo Hohmann
https://t.co/X1fDH…",,Delon83,16,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,joeslostdog,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Capeheritjamie,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Mainie59,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,JaneHegney1,4911,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Dianestickler1,3881,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,stiller00,4911,TRUE
"People out here thinking they’ve got enough hands to throw at #MrRogers 🧐

Who is deceased 🤬

And whose rep alone i… https://t.co/bE0rsN1pkw",,bizarroguy,0,FALSE
"RT @wirelesshogan: At the #AbcTownHall, #JoeBiden was asked about #GreenEnergy by a woman from Pennsylvania who prefaced her question with…",,Satttak,40,TRUE
"RT @Repelsteeltje21: De ernstige beschuldigingen tegen #JoeBiden zijn nog niet half zo'n schandaal als de #censuurpaniek van Twitter.
@Hann…",,aadvandorp,28,TRUE
"RT @Inspectah_BEANS: New #Joe Biden Flag. - Hunter Biden Edition.
#VoteBlueNoMatterWho #JoeBiden https://t.co/J3sDoPJczX",,RedPillDetox,2,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,Sherry17815,3881,TRUE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,ccnycbori,3881,TRUE
"#ABD başkanlık seçimlerinin Demokrat adayı #JoeBiden, canlı yayın oturumunda '#esrarın suç olmaktan çıkarılması ger… https://t.co/XjJEsQtleP",,habervadimtr,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,ShaniaPeebody,3881,TRUE
RT @IslamRizza: @icecube meeting with both sides. 🔵🔴 - Tired of celebrities doing it? GOOD! Maybe we're ready for the REAL MEETING! Demand…,,TURFMOBMUSIC,82,TRUE
"@mjfree @SunnyDays024 That he DID, sir.  That he did!! #JoeBiden #handsdown @mjfree",mjfree,Yur_BEST_friend,1,FALSE
It sure looks like #JoeBiden is looking to utterly destroy the #2A https://t.co/n9nCyTfJO2,,adam_hamby,0,FALSE
RT @BetteMidler: Tonight a woman in the audience of Trump's town hall began her question by telling him he has a great smile &amp; he's so hand…,,roberi63,3881,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,Arizona__Love,3232,TRUE
"RT @votedegrammont: Joe Biden - ""We already have a N*gger Mayor, we don't need anymore N*gger Big shots""

With 47 years in politics, this i…",,LevisElvis2,40,TRUE
"RT @VOTEearlyBLUE: #JoeBidenTownHall

#JOEBIDEN WILL FIX US. 🇺🇲👊💙

https://t.co/ozrMGPMs4i",,Samanth54640744,1,TRUE
@nytimes Meanwhile on #ABC @GStephanopoulos &amp; @JoeBiden  made friendship bracelets &amp; talked about how great… https://t.co/1HOCnuQdmx,nytimes,978stargal,0,FALSE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,Krull123l,3232,TRUE
RT @RealJamesWoods: Sharpshooter #JoeBiden: “Shoot ‘em in the leg!”  https://t.co/4sLt3Ij4tD,,DavidPiepho,3232,TRUE
RT @BetteMidler: OMG!  #JoeBiden speaks like a human being!  And he’s actually answering the questions!  It’s so exciting!  How we have mis…,,SuezeQ1,4911,TRUE
